fips,area_type,year,average_unemployment_rate
24510,County,2016,6.7
25,State,1976,9.6
25,State,1977,7.8
25,State,1978,6.2
25,State,1979,5.5
25,State,1980,5.6
25,State,1981,6.5
25,State,1982,7.7
25,State,1983,6.8
25,State,1984,4.8
25,State,1985,4.0
25,State,1986,3.9
25,State,1987,3.2
25,State,1988,3.3
25,State,1989,4.1
25,State,1990,6.3
25,State,1991,8.6
25,State,1992,8.5
25,State,1993,7.0
25,State,1994,6.1
25,State,1995,5.3
25,State,1996,4.4
25,State,1997,3.9
25,State,1998,3.3
25,State,1999,3.2
25,State,2000,2.7
25,State,2001,3.7
25,State,2002,5.3
25,State,2003,5.7
25,State,2004,5.1
25,State,2005,4.9
25,State,2006,4.9
25,State,2007,4.6
25,State,2008,5.5
25,State,2009,8.1
25,State,2010,8.3
25,State,2011,7.3
25,State,2012,6.7
25,State,2013,6.7
25,State,2014,5.7
25,State,2015,5.0
25,State,2016,4.3
25001,County,1990,7.5
25001,County,1991,10.2
25001,County,1992,10.5
25001,County,1993,9.3
25001,County,1994,8.5
25001,County,1995,7.1
25001,County,1996,6.2
25001,County,1997,5.8
25001,County,1998,5.0
25001,County,1999,4.3
25001,County,2000,3.5
25001,County,2001,4.0
25001,County,2002,4.8
25001,County,2003,5.2
25001,County,2004,5.0
25001,County,2005,5.0
25001,County,2006,5.2
25001,County,2007,5.0
25001,County,2008,6.1
25001,County,2009,8.5
25001,County,2010,10.0
25001,County,2011,9.1
25001,County,2012,8.3
25001,County,2013,8.2
25001,County,2014,7.2
25001,County,2015,6.4
25001,County,2016,6.2
25003,County,1990,7.1
25003,County,1991,10.6
25003,County,1992,10.2
25003,County,1993,8.2
25003,County,1994,7.5
25003,County,1995,6.1
25003,County,1996,5.1
25003,County,1997,4.7
25003,County,1998,3.9
25003,County,1999,3.7
25003,County,2000,2.9
25003,County,2001,3.5
25003,County,2002,4.5
25003,County,2003,5.0
25003,County,2004,4.7
25003,County,2005,4.4
25003,County,2006,4.5
25003,County,2007,4.5
25003,County,2008,5.3
25003,County,2009,7.7
25003,County,2010,8.7
25003,County,2011,7.8
25003,County,2012,7.3
25003,County,2013,7.4
25003,County,2014,6.5
25003,County,2015,5.6
25003,County,2016,5.2
25005,County,1990,9.1
25005,County,1991,12.2
25005,County,1992,11.6
25005,County,1993,9.9
25005,County,1994,8.7
25005,County,1995,8.0
25005,County,1996,7.2
25005,County,1997,6.1
25005,County,1998,4.9
25005,County,1999,4.5
25005,County,2000,3.7
25005,County,2001,4.8
25005,County,2002,6.1
25005,County,2003,6.5
25005,County,2004,6.1
25005,County,2005,6.0
25005,County,2006,6.2
25005,County,2007,5.9
25005,County,2008,7.3
25005,County,2009,10.7
25005,County,2010,10.5
25005,County,2011,9.3
25005,County,2012,8.6
25005,County,2013,8.6
25005,County,2014,7.3
25005,County,2015,6.3
25005,County,2016,5.6
25007,County,1990,5.5
25007,County,1991,7.7
25007,County,1992,8.3
25007,County,1993,7.9
25007,County,1994,7.2
25007,County,1995,6.0
25007,County,1996,5.7
25007,County,1997,5.3
25007,County,1998,4.4
25007,County,1999,4.2
25007,County,2000,3.0
25007,County,2001,3.2
25007,County,2002,4.1
25007,County,2003,4.5
25007,County,2004,4.3
25007,County,2005,4.2
25007,County,2006,4.3
25007,County,2007,3.9
25007,County,2008,4.6
25007,County,2009,6.8
25007,County,2010,10.1
25007,County,2011,9.7
25007,County,2012,9.2
25007,County,2013,9.4
25007,County,2014,8.3
25007,County,2015,7.2
25007,County,2016,7.4
25009,County,1990,6.7
25009,County,1991,8.8
25009,County,1992,8.8
25009,County,1993,7.2
25009,County,1994,6.3
25009,County,1995,5.3
25009,County,1996,4.5
25009,County,1997,4.1
25009,County,1998,3.6
25009,County,1999,3.5
25009,County,2000,2.7
25009,County,2001,4.1
25009,County,2002,5.9
25009,County,2003,6.3
25009,County,2004,5.7
25009,County,2005,5.3
25009,County,2006,5.3
25009,County,2007,4.9
25009,County,2008,5.9
25009,County,2009,8.7
25009,County,2010,8.7
25009,County,2011,7.6
25009,County,2012,7.0
25009,County,2013,6.9
25009,County,2014,5.9
25009,County,2015,5.2
25009,County,2016,4.4
25011,County,1990,5.2
25011,County,1991,7.7
25011,County,1992,7.7
25011,County,1993,6.1
25011,County,1994,5.2
25011,County,1995,4.6
25011,County,1996,3.9
25011,County,1997,3.7
25011,County,1998,3.2
25011,County,1999,2.9
25011,County,2000,2.5
25011,County,2001,3.1
25011,County,2002,4.0
25011,County,2003,4.5
25011,County,2004,4.2
25011,County,2005,4.3
25011,County,2006,4.4
25011,County,2007,4.3
25011,County,2008,5.2
25011,County,2009,7.6
25011,County,2010,7.5
25011,County,2011,6.4
25011,County,2012,5.9
25011,County,2013,6.1
25011,County,2014,5.2
25011,County,2015,4.5
25011,County,2016,4.0
25013,County,1990,6.6
25013,County,1991,9.5
25013,County,1992,9.1
25013,County,1993,8.5
25013,County,1994,7.7
25013,County,1995,6.4
25013,County,1996,5.1
25013,County,1997,4.6
25013,County,1998,4.2
25013,County,1999,4.0
25013,County,2000,3.3
25013,County,2001,4.2
25013,County,2002,5.7
25013,County,2003,6.4
25013,County,2004,6.1
25013,County,2005,5.8
25013,County,2006,6.0
25013,County,2007,5.7
25013,County,2008,6.7
25013,County,2009,9.3
25013,County,2010,10.5
25013,County,2011,9.5
25013,County,2012,8.8
25013,County,2013,9.1
25013,County,2014,7.8
25013,County,2015,6.8
25013,County,2016,5.9
25015,County,1990,5.1
25015,County,1991,6.9
25015,County,1992,6.5
25015,County,1993,5.3
25015,County,1994,4.8
25015,County,1995,4.0
25015,County,1996,3.3
25015,County,1997,2.8
25015,County,1998,2.7
25015,County,1999,2.5
25015,County,2000,2.2
25015,County,2001,2.7
25015,County,2002,3.6
25015,County,2003,4.2
25015,County,2004,4.1
25015,County,2005,4.0
25015,County,2006,4.1
25015,County,2007,3.9
25015,County,2008,4.5
25015,County,2009,6.5
25015,County,2010,6.8
25015,County,2011,5.9
25015,County,2012,5.5
25015,County,2013,5.8
25015,County,2014,5.0
25015,County,2015,4.4
25015,County,2016,3.9
25017,County,1990,5.1
25017,County,1991,7.0
25017,County,1992,7.2
25017,County,1993,5.8
25017,County,1994,5.0
25017,County,1995,4.3
25017,County,1996,3.4
25017,County,1997,2.9
25017,County,1998,2.4
25017,County,1999,2.5
25017,County,2000,2.2
25017,County,2001,3.3
25017,County,2002,5.0
25017,County,2003,5.2
25017,County,2004,4.4
25017,County,2005,4.1
25017,County,2006,4.1
25017,County,2007,3.8
25017,County,2008,4.5
25017,County,2009,6.9
25017,County,2010,6.9
25017,County,2011,5.9
25017,County,2012,5.4
25017,County,2013,5.5
25017,County,2014,4.7
25017,County,2015,4.1
25017,County,2016,3.5
25019,County,1990,3.6
25019,County,1991,6.2
25019,County,1992,5.3
25019,County,1993,4.4
25019,County,1994,3.1
25019,County,1995,3.0
25019,County,1996,2.8
25019,County,1997,2.6
25019,County,1998,2.0
25019,County,1999,2.0
25019,County,2000,1.6
25019,County,2001,1.9
25019,County,2002,2.2
25019,County,2003,2.8
25019,County,2004,2.8
25019,County,2005,2.8
25019,County,2006,2.7
25019,County,2007,2.7
25019,County,2008,3.7
25019,County,2009,7.3
25019,County,2010,10.3
25019,County,2011,9.3
25019,County,2012,8.4
25019,County,2013,7.8
25019,County,2014,6.7
25019,County,2015,6.0
25019,County,2016,7.1
25021,County,1990,5.1
25021,County,1991,7.1
25021,County,1992,7.1
25021,County,1993,5.7
25021,County,1994,4.9
25021,County,1995,4.3
25021,County,1996,3.5
25021,County,1997,3.0
25021,County,1998,2.5
25021,County,1999,2.4
25021,County,2000,2.3
25021,County,2001,3.2
25021,County,2002,4.6
25021,County,2003,5.1
25021,County,2004,4.5
25021,County,2005,4.2
25021,County,2006,4.3
25021,County,2007,4.0
25021,County,2008,4.9
25021,County,2009,7.3
25021,County,2010,7.4
25021,County,2011,6.3
25021,County,2012,5.8
25021,County,2013,5.8
25021,County,2014,5.0
25021,County,2015,4.3
25021,County,2016,3.7
25023,County,1990,7.2
25023,County,1991,9.8
25023,County,1992,9.7
25023,County,1993,7.7
25023,County,1994,6.3
25023,County,1995,5.7
25023,County,1996,5.0
25023,County,1997,4.3
25023,County,1998,3.5
25023,County,1999,3.3
25023,County,2000,2.7
25023,County,2001,3.5
25023,County,2002,4.9
25023,County,2003,5.5
25023,County,2004,5.2
25023,County,2005,4.9
25023,County,2006,5.0
25023,County,2007,4.9
25023,County,2008,5.8
25023,County,2009,8.5
25023,County,2010,9.0
25023,County,2011,7.8
25023,County,2012,7.1
25023,County,2013,7.0
25023,County,2014,6.1
25023,County,2015,5.2
25023,County,2016,4.6
25025,County,1990,6.1
25025,County,1991,8.4
25025,County,1992,8.2
25025,County,1993,6.8
25025,County,1994,6.0
25025,County,1995,5.4
25025,County,1996,4.7
25025,County,1997,4.2
25025,County,1998,3.5
25025,County,1999,3.4
25025,County,2000,3.0
25025,County,2001,4.2
25025,County,2002,5.9
25025,County,2003,6.4
25025,County,2004,5.7
25025,County,2005,5.3
25025,County,2006,5.1
25025,County,2007,4.6
25025,County,2008,5.4
25025,County,2009,7.7
25025,County,2010,7.7
25025,County,2011,6.7
25025,County,2012,6.2
25025,County,2013,6.2
25025,County,2014,5.3
25025,County,2015,4.6
25025,County,2016,3.9
25027,County,1990,7.0
25027,County,1991,9.5
25027,County,1992,8.7
25027,County,1993,6.8
25027,County,1994,5.6
25027,County,1995,5.2
25027,County,1996,4.5
25027,County,1997,3.9
25027,County,1998,3.4
25027,County,1999,3.4
25027,County,2000,2.7
25027,County,2001,3.9
25027,County,2002,5.6
25027,County,2003,6.1
25027,County,2004,5.5
25027,County,2005,5.2
25027,County,2006,5.3
25027,County,2007,5.1
25027,County,2008,6.0
25027,County,2009,8.9
25027,County,2010,8.9
25027,County,2011,7.8
25027,County,2012,7.2
25027,County,2013,7.2
25027,County,2014,6.1
25027,County,2015,5.3
25027,County,2016,4.6
26,State,1976,9.4
26,State,1977,8.2
26,State,1978,7.0
26,State,1979,7.8
26,State,1980,12.3
26,State,1981,12.4
26,State,1982,15.4
26,State,1983,14.4
26,State,1984,11.2
26,State,1985,10.0
26,State,1986,8.8
26,State,1987,8.3
26,State,1988,7.5
26,State,1989,7.1
26,State,1990,7.6
26,State,1991,9.2
26,State,1992,9.0
26,State,1993,7.2
26,State,1994,6.0
26,State,1995,5.3
26,State,1996,4.9
26,State,1997,4.3
26,State,1998,3.9
26,State,1999,3.7
26,State,2000,3.6
26,State,2001,5.2
26,State,2002,6.3
26,State,2003,7.2
26,State,2004,7.1
26,State,2005,6.8
26,State,2006,7.0
26,State,2007,7.0
26,State,2008,8.0
26,State,2009,13.7
26,State,2010,12.6
26,State,2011,10.4
26,State,2012,9.1
26,State,2013,8.8
26,State,2014,7.3
26,State,2015,5.4
26,State,2016,4.9
26001,County,1990,13.0
26001,County,1991,14.3
26001,County,1992,15.9
26001,County,1993,13.7
26001,County,1994,12.6
26001,County,1995,10.3
26001,County,1996,8.8
26001,County,1997,8.1
26001,County,1998,6.7
26001,County,1999,7.1
26001,County,2000,7.0
26001,County,2001,10.4
26001,County,2002,10.8
26001,County,2003,12.1
26001,County,2004,10.9
26001,County,2005,10.5
26001,County,2006,10.9
26001,County,2007,10.3
26001,County,2008,11.4
26001,County,2009,18.8
26001,County,2010,17.9
26001,County,2011,14.4
26001,County,2012,12.7
26001,County,2013,13.4
26001,County,2014,10.6
26001,County,2015,7.7
26001,County,2016,7.6
26003,County,1990,9.1
26003,County,1991,10.6
26003,County,1992,11.2
26003,County,1993,10.1
26003,County,1994,9.3
26003,County,1995,8.8
26003,County,1996,7.2
26003,County,1997,6.4
26003,County,1998,5.0
26003,County,1999,5.3
26003,County,2000,5.5
26003,County,2001,6.4
26003,County,2002,7.2
26003,County,2003,7.9
26003,County,2004,7.9
26003,County,2005,7.6
26003,County,2006,8.2
26003,County,2007,8.5
26003,County,2008,9.4
26003,County,2009,13.7
26003,County,2010,14.2
26003,County,2011,12.7
26003,County,2012,12.0
26003,County,2013,11.8
26003,County,2014,10.4
26003,County,2015,8.2
26003,County,2016,8.6
26005,County,1990,6.0
26005,County,1991,7.0
26005,County,1992,6.9
26005,County,1993,5.7
26005,County,1994,4.4
26005,County,1995,3.8
26005,County,1996,3.6
26005,County,1997,3.0
26005,County,1998,2.6
26005,County,1999,2.6
26005,County,2000,2.9
26005,County,2001,4.4
26005,County,2002,5.7
26005,County,2003,6.6
26005,County,2004,6.5
26005,County,2005,6.3
26005,County,2006,6.3
26005,County,2007,6.4
26005,County,2008,7.3
26005,County,2009,12.9
26005,County,2010,11.3
26005,County,2011,8.7
26005,County,2012,7.4
26005,County,2013,6.7
26005,County,2014,5.4
26005,County,2015,4.0
26005,County,2016,3.7
26007,County,1990,10.1
26007,County,1991,12.1
26007,County,1992,13.8
26007,County,1993,12.8
26007,County,1994,12.4
26007,County,1995,10.5
26007,County,1996,9.0
26007,County,1997,7.6
26007,County,1998,6.4
26007,County,1999,5.8
26007,County,2000,5.7
26007,County,2001,8.0
26007,County,2002,8.6
26007,County,2003,9.2
26007,County,2004,8.4
26007,County,2005,7.6
26007,County,2006,7.9
26007,County,2007,8.4
26007,County,2008,8.8
26007,County,2009,13.8
26007,County,2010,13.1
26007,County,2011,10.8
26007,County,2012,9.8
26007,County,2013,9.7
26007,County,2014,8.0
26007,County,2015,5.9
26007,County,2016,5.7
26009,County,1990,10.1
26009,County,1991,12.5
26009,County,1992,12.8
26009,County,1993,10.4
26009,County,1994,9.9
26009,County,1995,8.4
26009,County,1996,6.8
26009,County,1997,5.5
26009,County,1998,5.8
26009,County,1999,5.7
26009,County,2000,4.7
26009,County,2001,6.6
26009,County,2002,7.3
26009,County,2003,8.6
26009,County,2004,8.0
26009,County,2005,7.8
26009,County,2006,8.1
26009,County,2007,8.1
26009,County,2008,9.4
26009,County,2009,15.3
26009,County,2010,16.0
26009,County,2011,13.3
26009,County,2012,11.6
26009,County,2013,11.5
26009,County,2014,9.5
26009,County,2015,7.2
26009,County,2016,7.3
26011,County,1990,8.9
26011,County,1991,10.2
26011,County,1992,11.2
26011,County,1993,10.5
26011,County,1994,11.7
26011,County,1995,9.7
26011,County,1996,9.3
26011,County,1997,8.3
26011,County,1998,6.9
26011,County,1999,6.5
26011,County,2000,5.9
26011,County,2001,8.0
26011,County,2002,9.1
26011,County,2003,9.9
26011,County,2004,9.8
26011,County,2005,9.4
26011,County,2006,10.3
26011,County,2007,9.9
26011,County,2008,10.3
26011,County,2009,16.7
26011,County,2010,16.5
26011,County,2011,14.1
26011,County,2012,12.8
26011,County,2013,13.0
26011,County,2014,11.0
26011,County,2015,8.6
26011,County,2016,8.5
26013,County,1990,10.4
26013,County,1991,13.7
26013,County,1992,14.9
26013,County,1993,11.7
26013,County,1994,10.4
26013,County,1995,10.2
26013,County,1996,9.1
26013,County,1997,7.2
26013,County,1998,6.4
26013,County,1999,6.2
26013,County,2000,6.7
26013,County,2001,9.2
26013,County,2002,9.8
26013,County,2003,10.0
26013,County,2004,11.4
26013,County,2005,11.3
26013,County,2006,11.5
26013,County,2007,12.8
26013,County,2008,13.4
26013,County,2009,24.2
26013,County,2010,19.3
26013,County,2011,16.4
26013,County,2012,14.1
26013,County,2013,14.5
26013,County,2014,11.2
26013,County,2015,8.7
26013,County,2016,8.0
26015,County,1990,6.2
26015,County,1991,7.7
26015,County,1992,7.8
26015,County,1993,6.3
26015,County,1994,4.9
26015,County,1995,4.2
26015,County,1996,3.7
26015,County,1997,3.4
26015,County,1998,2.8
26015,County,1999,2.7
26015,County,2000,3.4
26015,County,2001,4.6
26015,County,2002,5.5
26015,County,2003,6.0
26015,County,2004,5.7
26015,County,2005,5.1
26015,County,2006,5.4
26015,County,2007,5.5
26015,County,2008,6.4
26015,County,2009,10.4
26015,County,2010,10.4
26015,County,2011,8.2
26015,County,2012,6.9
26015,County,2013,6.4
26015,County,2014,5.4
26015,County,2015,4.1
26015,County,2016,3.7
26017,County,1990,7.9
26017,County,1991,8.6
26017,County,1992,9.3
26017,County,1993,7.6
26017,County,1994,7.7
26017,County,1995,6.2
26017,County,1996,5.1
26017,County,1997,4.6
26017,County,1998,4.4
26017,County,1999,4.3
26017,County,2000,4.2
26017,County,2001,5.5
26017,County,2002,6.7
26017,County,2003,7.6
26017,County,2004,7.4
26017,County,2005,7.1
26017,County,2006,7.2
26017,County,2007,6.9
26017,County,2008,7.5
26017,County,2009,11.9
26017,County,2010,11.6
26017,County,2011,9.9
26017,County,2012,8.8
26017,County,2013,8.8
26017,County,2014,7.2
26017,County,2015,5.5
26017,County,2016,5.2
26019,County,1990,11.6
26019,County,1991,13.4
26019,County,1992,11.8
26019,County,1993,10.3
26019,County,1994,9.0
26019,County,1995,9.1
26019,County,1996,7.1
26019,County,1997,6.3
26019,County,1998,5.5
26019,County,1999,5.0
26019,County,2000,4.6
26019,County,2001,6.1
26019,County,2002,7.0
26019,County,2003,8.0
26019,County,2004,7.6
26019,County,2005,7.9
26019,County,2006,8.0
26019,County,2007,8.1
26019,County,2008,8.9
26019,County,2009,13.8
26019,County,2010,13.5
26019,County,2011,12.1
26019,County,2012,10.5
26019,County,2013,10.4
26019,County,2014,8.7
26019,County,2015,6.6
26019,County,2016,6.9
26021,County,1990,6.9
26021,County,1991,8.6
26021,County,1992,8.7
26021,County,1993,7.7
26021,County,1994,6.3
26021,County,1995,5.4
26021,County,1996,5.7
26021,County,1997,4.9
26021,County,1998,4.1
26021,County,1999,3.6
26021,County,2000,3.9
26021,County,2001,5.6
26021,County,2002,6.3
26021,County,2003,7.4
26021,County,2004,7.6
26021,County,2005,6.9
26021,County,2006,7.3
26021,County,2007,7.0
26021,County,2008,7.8
26021,County,2009,12.7
26021,County,2010,12.0
26021,County,2011,10.2
26021,County,2012,9.1
26021,County,2013,8.7
26021,County,2014,6.8
26021,County,2015,5.0
26021,County,2016,4.6
26023,County,1990,7.2
26023,County,1991,7.4
26023,County,1992,9.2
26023,County,1993,8.0
26023,County,1994,5.5
26023,County,1995,4.6
26023,County,1996,5.0
26023,County,1997,3.6
26023,County,1998,3.4
26023,County,1999,3.2
26023,County,2000,3.9
26023,County,2001,5.5
26023,County,2002,6.1
26023,County,2003,6.9
26023,County,2004,7.0
26023,County,2005,7.1
26023,County,2006,7.6
26023,County,2007,7.4
26023,County,2008,8.3
26023,County,2009,14.1
26023,County,2010,12.6
26023,County,2011,10.5
26023,County,2012,8.9
26023,County,2013,8.5
26023,County,2014,6.6
26023,County,2015,4.9
26023,County,2016,4.5
26025,County,1990,7.2
26025,County,1991,7.5
26025,County,1992,7.3
26025,County,1993,6.4
26025,County,1994,5.7
26025,County,1995,5.4
26025,County,1996,4.6
26025,County,1997,4.1
26025,County,1998,3.6
26025,County,1999,3.7
26025,County,2000,4.2
26025,County,2001,5.4
26025,County,2002,6.1
26025,County,2003,7.2
26025,County,2004,6.9
26025,County,2005,6.7
26025,County,2006,7.2
26025,County,2007,7.0
26025,County,2008,7.4
26025,County,2009,11.8
26025,County,2010,11.7
26025,County,2011,9.8
26025,County,2012,8.4
26025,County,2013,7.9
26025,County,2014,6.4
26025,County,2015,4.9
26025,County,2016,4.4
26027,County,1990,7.2
26027,County,1991,9.1
26027,County,1992,7.5
26027,County,1993,5.8
26027,County,1994,4.8
26027,County,1995,4.8
26027,County,1996,5.1
26027,County,1997,4.6
26027,County,1998,3.3
26027,County,1999,3.0
26027,County,2000,3.2
26027,County,2001,4.8
26027,County,2002,4.9
26027,County,2003,5.1
26027,County,2004,4.7
26027,County,2005,5.1
26027,County,2006,5.5
26027,County,2007,5.7
26027,County,2008,6.7
26027,County,2009,11.4
26027,County,2010,11.4
26027,County,2011,9.7
26027,County,2012,8.5
26027,County,2013,8.3
26027,County,2014,6.7
26027,County,2015,4.8
26027,County,2016,4.3
26029,County,1990,8.3
26029,County,1991,10.3
26029,County,1992,13.3
26029,County,1993,11.3
26029,County,1994,10.1
26029,County,1995,8.4
26029,County,1996,6.5
26029,County,1997,5.4
26029,County,1998,4.7
26029,County,1999,4.6
26029,County,2000,4.6
26029,County,2001,6.2
26029,County,2002,7.3
26029,County,2003,8.2
26029,County,2004,7.7
26029,County,2005,7.5
26029,County,2006,8.0
26029,County,2007,8.8
26029,County,2008,9.6
26029,County,2009,14.8
26029,County,2010,14.1
26029,County,2011,12.2
26029,County,2012,10.9
26029,County,2013,10.8
26029,County,2014,8.2
26029,County,2015,5.7
26029,County,2016,5.5
26031,County,1990,12.1
26031,County,1991,15.0
26031,County,1992,13.9
26031,County,1993,12.0
26031,County,1994,12.4
26031,County,1995,12.7
26031,County,1996,11.0
26031,County,1997,10.4
26031,County,1998,9.9
26031,County,1999,9.7
26031,County,2000,8.5
26031,County,2001,10.0
26031,County,2002,10.8
26031,County,2003,10.4
26031,County,2004,9.7
26031,County,2005,9.4
26031,County,2006,10.4
26031,County,2007,10.6
26031,County,2008,11.3
26031,County,2009,14.1
26031,County,2010,14.1
26031,County,2011,12.5
26031,County,2012,12.1
26031,County,2013,11.8
26031,County,2014,10.8
26031,County,2015,8.9
26031,County,2016,11.0
26033,County,1990,11.2
